store_id,city,channel,gender_group,age_group,wkd_ind,product,customer,revenue,order,quant,unit_cost,unit_price
142,Shanghai,Store,Female,45-49,Weekday,T-shirt,1,99,1,1,49,99
70,Shenzhen,Store,Male,>=60,Weekend,Accessories,3,447,3,3,29,149
430,Chengdu,Store,Female,30-34,Weekend,T-shirt,1,59,1,1,49,59
325,Shanghai,Store,Female,55-59,Weekend,Accessories,1,79,1,1,29,79
182,Guangzhou,Online,Female,30-34,Weekday,T-shirt,1,99,1,1,49,99
479,Shenzhen,Store,Female,30-34,Weekend,Shorts,1,39,1,1,19,39
207,Shanghai,Online,Male,>=60,Weekend,Dresses,2,198,2,2,59,99
420,Guangzhou,Online,Female,35-39,Weekday,sports,1,32,1,1,49,32
831,Hangzhou,Store,Male,>=60,Weekday,Shorts,1,40,1,1,19,40
520,Hangzhou,Store,Female,40-44,Weekday,T-shirt,1,99,1,1,49,99
21,Beijing,Store,Female,25-29,Weekend,T-shirt,6,613,6,7,49,88
420,Guangzhou,Online,Female,40-44,Weekday,T-shirt,2,158,2,2,49,79
759,Chongqing,Store,Female,40-44,Weekday,Sweater,2,447,2,3,99,149
98,Chengdu,Store,Male,40-44,Weekday,T-shirt,1,99,1,1,49,99
21,Beijing,Store,Female,35-39,Weekend,Accessories,17,1816,18,24,29,76
168,Wuhan,Store,Female,35-39,Weekday,T-shirt,1,39,1,1,49,39
46,Wuhan,Store,Female,30-34,Weekday,T-shirt,4,396,4,4,49,99
802,Xian,Store,Female,20-24,Weekday,Accessories,1,99,1,1,29,99
135,Shanghai,Store,Male,40-44,Weekend,T-shirt,1,79,1,1,49,79
360,Chengdu,Store,Male,25-29,Weekday,Sock,1,26,1,1,9,26
369,Guangzhou,Store,Female,35-39,Weekend,Shorts,1,33,1,1,19,33
648,Xian,Store,Unkown,Unkown,Weekend,T-shirt,1,79,1,1,49,79
437,Chongqing,Store,Female,40-44,Weekend,sports,1,39,1,1,49,39
32,Wuhan,Online,Female,25-29,Weekday,T-shirt,2,158,2,2,49,79
229,Shenzhen,Store,Male,>=60,Weekday,T-shirt,1,39,1,1,49,39
479,Shenzhen,Store,Female,30-34,Weekday,T-shirt,2,138,2,2,49,69
19,Nanjing,Store,Female,55-59,Weekend,Sock,1,79,1,3,9,26
479,Shenzhen,Store,Female,35-39,Weekday,Jean,1,39,1,1,69,39
46,Wuhan,Store,Female,50-54,Weekday,New Arrivals,3,196,3,3,59,65
336,Xian,Store,Male,20-24,Weekday,Sock,2,99,2,4,9,25
437,Chongqing,Store,Male,>=60,Weekend,T-shirt,1,99,1,1,49,99
142,Shanghai,Store,Female,50-54,Weekday,T-shirt,1,297,3,3,49,99
496,Shanghai,Store,Female,30-34,Weekday,T-shirt,1,99,1,1,49,99
648,Xian,Store,Female,40-44,Weekend,New Arrivals,1,19,1,1,59,19
480,Chongqing,Store,Female,30-34,Weekday,Sweater,3,397,3,3,99,132
46,Wuhan,Store,Female,35-39,Weekday,T-shirt,2,117,2,2,49,59
146,Hangzhou,Store,Male,<20,Weekday,New Arrivals,1,79,1,1,59,79
312,Hangzhou,Store,Female,55-59,Weekday,New Arrivals,2,158,2,2,59,79
137,Xian,Online,Female,20-24,Weekday,Sock,1,53,1,2,9,27
648,Xian,Store,Female,30-34,Weekday,T-shirt,2,158,2,2,49,79
148,Shenzhen,Store,Female,40-44,Weekday,T-shirt,1,79,1,1,49,79
28,Wuhan,Online,Female,20-24,Weekend,T-shirt,2,198,2,2,49,99
142,Shanghai,Store,Female,30-34,Weekday,T-shirt,4,153,4,4,49,38
312,Hangzhou,Store,Female,35-39,Weekday,T-shirt,1,199,1,1,49,199
738,Shenzhen,Store,Female,55-59,Weekday,sports,1,96,1,1,49,96
575,Hangzhou,Store,Female,30-34,Weekend,T-shirt,1,57.43,1,1,49,57
91,Wuhan,Online,Female,25-29,Weekend,T-shirt,3,295,3,3,49,98
52,Wuhan,Online,Male,30-34,Weekday,T-shirt,1,59,1,1,49,59
142,Shanghai,Store,Female,<20,Weekday,T-shirt,1,55.33,1,1,49,55
148,Shenzhen,Store,Male,45-49,Weekend,New Arrivals,2,231,2,3,59,77
831,Hangzhou,Store,Female,40-44,Weekend,T-shirt,1,79,1,1,49,79
207,Shanghai,Online,Female,40-44,Weekend,New Arrivals,10,1629,10,10,59,163
280,Shenzhen,Store,Female,30-34,Weekend,New Arrivals,1,49,1,1,59,49
375,Guangzhou,Online,Female,35-39,Weekend,T-shirt,1,99,1,1,49,99
135,Shanghai,Store,Female,>=60,Weekday,New Arrivals,2,134,2,2,59,67
46,Wuhan,Store,Male,20-24,Weekday,T-shirt,3,300.82,4,6,49,50
21,Beijing,Store,Female,20-24,Weekend,T-shirt,2,198,2,2,49,99
605,Chengdu,Store,Female,35-39,Weekend,Sock,1,79,1,1,9,79
759,Chongqing,Store,Male,20-24,Weekend,Accessories,3,277,3,3,29,92
148,Shenzhen,Store,Male,>=60,Weekday,T-shirt,2,198,2,2,49,99
479,Shenzhen,Store,Male,30-34,Weekend,T-shirt,1,59,1,1,49,59
248,Hangzhou,Store,Female,40-44,Weekend,Sock,1,27,1,1,9,27
135,Shanghai,Store,Female,30-34,Weekend,T-shirt,2,327,2,3,49,109
520,Hangzhou,Store,Female,50-54,Weekend,New Arrivals,1,189,1,1,59,189
437,Chongqing,Store,Female,40-44,Weekday,Accessories,1,149,1,1,29,149
142,Shanghai,Store,Female,25-29,Weekend,T-shirt,1,99,1,1,49,99
70,Shenzhen,Store,Male,25-29,Weekend,New Arrivals,1,78,1,1,59,78
648,Xian,Store,Male,25-29,Weekday,T-shirt,1,99,1,1,49,99
737,Shenzhen,Store,Female,30-34,Weekday,T-shirt,1,99,1,1,49,99
312,Hangzhou,Store,Female,25-29,Weekday,Sock,2,46,2,2,9,23
135,Shanghai,Store,Male,20-24,Weekend,Sweater,1,149,1,1,99,149
229,Shenzhen,Store,Male,30-34,Weekend,T-shirt,1,99,1,1,49,99
280,Shenzhen,Store,Female,35-39,Weekday,T-shirt,1,198,1,2,49,99
437,Chongqing,Store,Female,25-29,Weekday,T-shirt,1,59,1,1,49,59
437,Chongqing,Store,Female,30-34,Weekend,Shorts,2,66,2,2,19,33
256,Wuhan,Store,Female,30-34,Weekday,New Arrivals,1,79,1,1,59,79
420,Guangzhou,Online,Female,30-34,Weekend,T-shirt,1,99,1,1,49,99
91,Wuhan,Online,Female,40-44,Weekend,T-shirt,1,149,1,1,49,149
98,Chengdu,Store,Male,25-29,Weekend,T-shirt,1,79,1,1,49,79
796,Shenzhen,Store,Female,30-34,Weekend,Sock,1,79,1,1,9,79
46,Wuhan,Store,Male,40-44,Weekend,T-shirt,1,79,1,1,49,79
437,Chongqing,Store,Male,35-39,Weekend,New Arrivals,1,149,1,1,59,149
669,Chongqing,Store,Male,25-29,Weekday,T-shirt,2,178,2,2,49,89
796,Shenzhen,Store,Female,25-29,Weekday,T-shirt,1,99,1,1,49,99
229,Shenzhen,Store,Female,40-44,Weekday,Jean,3,547,3,3,69,182
256,Wuhan,Store,Female,35-39,Weekday,T-shirt,1,99,1,1,49,99
98,Chengdu,Store,Male,>=60,Weekend,T-shirt,4,196,4,4,49,49
658,Shenzhen,Store,Female,35-39,Weekday,T-shirt,1,99,1,1,49,99
207,Shanghai,Online,Female,30-34,Weekday,T-shirt,1,99,1,1,49,99
420,Guangzhou,Online,Female,40-44,Weekday,T-shirt,2,198,2,2,49,99
231,Guangzhou,Store,Male,20-24,Weekday,T-shirt,1,69,1,1,49,69
21,Beijing,Store,Female,>=60,Weekend,Jean,1,149,1,1,69,149
46,Wuhan,Store,Male,25-29,Weekday,T-shirt,1,79,1,1,49,79
46,Wuhan,Store,Female,40-44,Weekend,T-shirt,1,59,1,1,49,59
737,Shenzhen,Store,Male,25-29,Weekend,New Arrivals,2,171,2,3,59,57
420,Guangzhou,Online,Female,20-24,Weekday,T-shirt,3,297,3,3,49,99
50,Wuhan,Online,Male,>=60,Weekday,Accessories,2,298,2,2,29,149
649,Hangzhou,Store,Female,40-44,Weekend,T-shirt,2,78,2,2,49,39
375,Guangzhou,Online,Male,20-24,Weekend,T-shirt,1,99,1,1,49,99
182,Guangzhou,Online,Male,<20,Weekday,Dresses,1,199,1,1,59,199
758,Hangzhou,Store,Female,55-59,Weekday,T-shirt,1,59,1,1,49,59
658,Shenzhen,Store,Male,35-39,Weekday,T-shirt,1,79,1,1,49,79
231,Guangzhou,Store,Male,30-34,Weekday,Shorts,1,40,1,1,19,40
280,Shenzhen,Store,Male,25-29,Weekday,Sock,1,27,1,1,9,27
280,Shenzhen,Store,Female,20-24,Weekday,T-shirt,1,79,1,1,49,79
399,Guangzhou,Store,Unkown,Unkown,Weekday,T-shirt,1,99,1,1,49,99
19,Nanjing,Store,Male,<20,Weekend,T-shirt,1,198,1,2,49,99
148,Shenzhen,Store,Male,25-29,Weekend,T-shirt,1,79,1,1,49,79
420,Guangzhou,Online,Male,30-34,Weekday,Sock,1,27,1,1,9,27
168,Wuhan,Store,Male,25-29,Weekend,T-shirt,2,198,2,2,49,99
449,Wuhan,Store,Female,20-24,Weekend,Dresses,1,199,1,1,59,199
480,Chongqing,Store,Female,30-34,Weekday,Accessories,5,370,5,6,29,62
91,Wuhan,Online,Male,45-49,Weekday,Sweater,1,249,1,1,99,249
142,Shanghai,Store,Male,30-34,Weekend,T-shirt,1,99,1,1,49,99
325,Shanghai,Store,Male,20-24,Weekday,Shorts,1,32,1,1,19,32
315,Wuhan,Store,Male,20-24,Weekend,New Arrivals,1,54,1,1,59,54
429,Xian,Store,Female,25-29,Weekday,Accessories,6,772,7,8,29,97
182,Guangzhou,Online,Female,35-39,Weekday,Jean,2,118,2,2,69,59
135,Shanghai,Store,Female,30-34,Weekday,Jean,1,19,1,1,69,19
208,Chongqing,Store,Male,35-39,Weekend,Shorts,1,33,1,1,19,33
21,Beijing,Store,Female,25-29,Weekend,New Arrivals,2,136,2,2,59,68
758,Hangzhou,Store,Male,35-39,Weekday,T-shirt,1,154.67,2,2,49,77
429,Xian,Store,Female,30-34,Weekend,T-shirt,1,59,1,1,49,59
669,Chongqing,Store,Female,30-34,Weekday,New Arrivals,2,190,2,3,59,63
360,Chengdu,Store,Male,30-34,Weekend,Jean,1,59,1,1,69,59
420,Guangzhou,Online,Male,30-34,Weekday,New Arrivals,1,298,1,2,59,149
146,Hangzhou,Store,Female,25-29,Weekday,sports,5,573,5,7,49,82
248,Hangzhou,Store,Female,20-24,Weekend,Accessories,1,139,1,2,29,70
135,Shanghai,Store,Male,35-39,Weekend,T-shirt,1,58,1,1,49,58
738,Shenzhen,Store,Female,25-29,Weekday,New Arrivals,2,158,2,2,59,79
52,Wuhan,Online,Male,20-24,Weekday,T-shirt,4,366.33,4,4,49,92
280,Shenzhen,Store,Female,35-39,Weekday,Jean,2,298,2,2,69,149
758,Hangzhou,Store,Female,40-44,Weekend,Sweater,2,498,2,2,99,249
70,Shenzhen,Store,Female,35-39,Weekend,Accessories,5,745,5,5,29,149
442,Xian,Store,Female,40-44,Weekday,Sock,1,19,1,1,9,19
248,Hangzhou,Store,Female,20-24,Weekday,T-shirt,1,79,1,1,49,79
648,Xian,Store,Female,35-39,Weekday,Sock,1,78,1,2,9,39
449,Wuhan,Store,Female,25-29,Weekday,T-shirt,2,113,2,2,49,57
248,Hangzhou,Store,Unkown,Unkown,Weekday,New Arrivals,1,79,1,1,59,79
649,Hangzhou,Store,Female,<20,Weekday,Shorts,1,40,1,1,19,40
280,Shenzhen,Store,Male,30-34,Weekend,T-shirt,1,99,1,1,49,99
255,Hangzhou,Store,Female,35-39,Weekday,Jean,1,19,1,1,69,19
20,Shenzhen,Store,Female,45-49,Weekday,Jean,1,199,1,1,69,199
20,Shenzhen,Store,Female,30-34,Weekend,T-shirt,2,158,2,2,49,79
616,Chengdu,Store,Female,35-39,Weekend,New Arrivals,9,1872,10,10,59,187
50,Wuhan,Online,Female,40-44,Weekday,Sock,1,237,1,3,9,79
137,Xian,Online,Female,25-29,Weekend,Jean,1,59,1,1,69,59
649,Hangzhou,Store,Female,<20,Weekend,T-shirt,1,59,1,1,49,59
369,Guangzhou,Store,Male,>=60,Weekday,T-shirt,1,99,1,1,49,99
335,Shanghai,Store,Female,30-34,Weekend,Jean,1,19,1,1,69,19
616,Chengdu,Store,Female,30-34,Weekend,Jean,1,59,1,1,69,59
255,Hangzhou,Store,Female,20-24,Weekday,Jean,1,149,1,1,69,149
142,Shanghai,Store,Female,30-34,Weekend,T-shirt,2,248,2,2,49,124
737,Shenzhen,Store,Female,35-39,Weekend,T-shirt,1,79,1,1,49,79
21,Beijing,Store,Male,25-29,Weekend,New Arrivals,2,108,2,2,59,54
759,Chongqing,Store,Female,35-39,Weekday,T-shirt,2,118,2,2,49,59
312,Hangzhou,Store,Female,25-29,Weekday,Accessories,4,336,4,4,29,84
148,Shenzhen,Store,Female,25-29,Weekday,Sweater,1,149,1,1,99,149
575,Hangzhou,Store,Male,30-34,Weekday,T-shirt,1,99,1,1,49,99
207,Shanghai,Online,Female,30-34,Weekday,T-shirt,1,59,1,1,49,59
737,Shenzhen,Store,Female,30-34,Weekend,T-shirt,1,99,1,1,49,99
70,Shenzhen,Store,Female,20-24,Weekday,T-shirt,2,198,2,2,49,99
146,Hangzhou,Store,Female,45-49,Weekend,T-shirt,1,79,1,1,49,79
91,Wuhan,Online,Female,30-34,Weekend,T-shirt,1,99,1,1,49,99
91,Wuhan,Online,Female,25-29,Weekend,Accessories,5,1194,5,6,29,199
325,Shanghai,Store,Female,50-54,Weekday,T-shirt,1,79,1,1,49,79
142,Shanghai,Store,Female,30-34,Weekday,New Arrivals,2,287,2,2,59,144
248,Hangzhou,Store,Male,>=60,Weekend,sports,1,149,1,1,49,149
19,Nanjing,Store,Male,25-29,Weekend,T-shirt,1,99,1,1,49,99
738,Shenzhen,Store,Male,35-39,Weekend,T-shirt,1,59,1,1,49,59
759,Chongqing,Store,Female,20-24,Weekend,T-shirt,1,39,1,1,49,39
479,Shenzhen,Store,Female,35-39,Weekday,T-shirt,6,413,6,7,49,59
575,Hangzhou,Store,Male,35-39,Weekend,Sock,1,20,1,1,9,20
229,Shenzhen,Store,Female,35-39,Weekday,Shorts,1,33,1,1,19,33
658,Shenzhen,Store,Male,35-39,Weekend,T-shirt,1,79,1,1,49,79
519,Hangzhou,Store,Female,25-29,Weekend,New Arrivals,1,158,1,2,59,79
91,Wuhan,Online,Male,>=60,Weekend,New Arrivals,1,227,1,3,59,76
21,Beijing,Store,Female,30-34,Weekend,T-shirt,6,693,6,7,49,99
335,Shanghai,Store,Female,30-34,Weekend,T-shirt,1,79,1,1,49,79
758,Hangzhou,Store,Male,>=60,Weekend,Sweater,1,199,1,1,99,199
375,Guangzhou,Online,Female,40-44,Weekday,T-shirt,2,118,2,2,49,59
480,Chongqing,Store,Male,>=60,Weekend,New Arrivals,1,99,1,1,59,99
375,Guangzhou,Online,Male,>=60,Weekday,T-shirt,1,77.78,1,1,49,78
137,Xian,Online,Female,35-39,Weekend,New Arrivals,1,56,1,1,59,56
135,Shanghai,Store,Female,25-29,Weekday,Sock,1,79,1,4,9,20
207,Shanghai,Online,Female,30-34,Weekend,T-shirt,1,59,1,1,49,59
335,Shanghai,Store,Male,35-39,Weekday,New Arrivals,1,146,1,1,59,146
429,Xian,Store,Male,20-24,Weekday,Jean,1,19,1,1,69,19
19,Nanjing,Store,Female,45-49,Weekday,T-shirt,1,237,1,3,49,79
323,Wuhan,Store,Female,25-29,Weekday,Sock,1,27,1,1,9,27
519,Hangzhou,Store,Female,30-34,Weekend,Jean,1,39,1,1,69,39
231,Guangzhou,Store,Male,>=60,Weekday,Jean,1,19,1,1,69,19
796,Shenzhen,Store,Female,>=60,Weekend,Accessories,1,99,1,1,29,99
658,Shenzhen,Store,Male,30-34,Weekday,Shorts,1,33,1,1,19,33
19,Nanjing,Store,Female,20-24,Weekday,New Arrivals,1,111,1,2,59,56
658,Shenzhen,Store,Male,40-44,Weekend,sports,1,39,1,1,49,39
146,Hangzhou,Store,Female,20-24,Weekday,Sock,1,79,1,1,9,79
70,Shenzhen,Store,Female,<20,Weekend,T-shirt,1,99,1,1,49,99
335,Shanghai,Store,Male,30-34,Weekend,T-shirt,1,59,1,1,49,59
91,Wuhan,Online,Female,40-44,Weekday,Sock,1,39,1,1,9,39
32,Wuhan,Online,Female,20-24,Weekday,T-shirt,1,59,1,1,49,59
135,Shanghai,Store,Male,55-59,Weekend,Accessories,1,99,1,1,29,99
256,Wuhan,Store,Female,20-24,Weekend,T-shirt,2,198,2,2,49,99
50,Wuhan,Online,Female,20-24,Weekday,sports,1,149,1,1,49,149
360,Chengdu,Store,Male,>=60,Weekend,T-shirt,1,99,1,1,49,99
229,Shenzhen,Store,Female,35-39,Weekend,Accessories,1,79,1,1,29,79
360,Chengdu,Store,Female,30-34,Weekend,T-shirt,1,79,1,1,49,79
91,Wuhan,Online,Female,55-59,Weekday,T-shirt,1,79,1,1,49,79
831,Hangzhou,Store,Male,>=60,Weekend,T-shirt,3,297,3,3,49,99
280,Shenzhen,Store,Male,20-24,Weekday,Shorts,2,78,2,2,19,39
519,Hangzhou,Store,Female,40-44,Weekday,T-shirt,1,59,1,1,49,59
616,Chengdu,Store,Female,25-29,Weekend,Accessories,2,597,2,3,29,199
19,Nanjing,Store,Female,40-44,Weekday,T-shirt,1,99,1,1,49,99
648,Xian,Store,Female,55-59,Weekday,Jean,1,199,1,1,69,199
91,Wuhan,Online,Female,30-34,Weekday,Sock,1,79,1,1,9,79
420,Guangzhou,Online,Male,35-39,Weekend,Jean,1,19,1,1,69,19
146,Hangzhou,Store,Female,40-44,Weekday,T-shirt,1,79,1,1,49,79
796,Shenzhen,Store,Male,>=60,Weekend,T-shirt,2,198,2,2,49,99
449,Wuhan,Store,Male,20-24,Weekday,Dresses,1,79,1,1,59,79
229,Shenzhen,Store,Male,30-34,Weekend,T-shirt,2,197,2,2,49,99
207,Shanghai,Online,Female,20-24,Weekend,T-shirt,3,197,3,3,49,66
91,Wuhan,Online,Female,>=60,Weekday,T-shirt,1,79,1,1,49,79
658,Shenzhen,Store,Male,50-54,Weekday,T-shirt,1,19,1,1,49,19
146,Hangzhou,Store,Female,20-24,Weekend,Shorts,4,185,4,5,19,37
245,Hangzhou,Store,Male,30-34,Weekday,Accessories,2,376,2,4,29,94
28,Wuhan,Online,Female,30-34,Weekday,T-shirt,6,633,6,7,49,90
369,Guangzhou,Store,Female,40-44,Weekend,T-shirt,1,39,1,1,49,39
229,Shenzhen,Store,Male,30-34,Weekend,Jean,1,149,1,1,69,149
137,Xian,Online,Female,30-34,Weekday,Accessories,1,79,1,1,29,79
182,Guangzhou,Online,Male,20-24,Weekday,T-shirt,4,311.48,4,4,49,78
437,Chongqing,Store,Male,30-34,Weekday,T-shirt,1,198,1,2,49,99
437,Chongqing,Store,Female,55-59,Weekend,Shorts,1,40,1,1,19,40
496,Shanghai,Store,Male,40-44,Weekday,T-shirt,1,79,1,1,49,79
323,Wuhan,Store,Female,20-24,Weekday,T-shirt,1,76,1,1,49,76
315,Wuhan,Store,Female,25-29,Weekend,T-shirt,1,79,1,1,49,79
229,Shenzhen,Store,Female,30-34,Weekday,sports,2,138,2,4,49,35
231,Guangzhou,Store,Female,30-34,Weekday,T-shirt,2,158,2,2,49,79
658,Shenzhen,Store,Male,25-29,Weekday,Sock,1,49,1,1,9,49
148,Shenzhen,Store,Female,30-34,Weekday,Sock,1,26,1,1,9,26
168,Wuhan,Store,Male,25-29,Weekend,T-shirt,1,79,1,1,49,79
142,Shanghai,Store,Female,25-29,Weekday,Sock,1,79,1,1,9,79
46,Wuhan,Store,Female,35-39,Weekend,New Arrivals,4,208,4,5,59,42
68,Chongqing,Online,Male,>=60,Weekend,New Arrivals,3,428,3,3,59,143
480,Chongqing,Store,Male,35-39,Weekday,Shorts,1,33,1,1,19,33
20,Shenzhen,Store,Male,30-34,Weekend,Shorts,2,112,2,3,19,37
231,Guangzhou,Store,Female,35-39,Weekday,T-shirt,1,99,1,1,49,99
20,Shenzhen,Store,Female,40-44,Weekend,T-shirt,3,117,3,3,49,39
46,Wuhan,Store,Female,30-34,Weekday,T-shirt,2,98,2,2,49,49
649,Hangzhou,Store,Male,30-34,Weekend,Sweater,1,199,1,1,99,199
208,Chongqing,Store,Male,20-24,Weekday,Jean,1,57,2,3,69,19
442,Xian,Store,Male,>=60,Weekday,Jean,1,39,1,1,69,39
759,Chongqing,Store,Female,45-49,Weekend,T-shirt,1,59,1,1,49,59
323,Wuhan,Store,Male,20-24,Weekend,Accessories,1,149,1,1,29,149
430,Chengdu,Store,Female,50-54,Weekday,Sweater,1,249,1,1,99,249
759,Chongqing,Store,Male,30-34,Weekend,Sweater,1,249,1,1,99,249
137,Xian,Online,Female,20-24,Weekday,Accessories,1,59,1,1,29,59
32,Wuhan,Online,Male,30-34,Weekday,Shorts,2,112,2,3,19,37
168,Wuhan,Store,Male,25-29,Weekday,Sweater,1,149,1,1,99,149
208,Chongqing,Store,Female,30-34,Weekday,sports,1,39,1,1,49,39
146,Hangzhou,Store,Male,<20,Weekend,Accessories,14,1023,14,17,29,60
605,Chengdu,Store,Male,35-39,Weekend,New Arrivals,1,112,1,2,59,56
70,Shenzhen,Store,Female,20-24,Weekday,Dresses,4,746,4,4,59,187
399,Guangzhou,Store,Male,40-44,Weekend,Accessories,1,99,1,1,29,99
68,Chongqing,Online,Female,50-54,Weekday,Accessories,1,99,1,1,29,99
480,Chongqing,Store,Male,>=60,Weekday,T-shirt,1,79,1,1,49,79
737,Shenzhen,Store,Female,30-34,Weekday,Accessories,27,2239.29,28,33,29,68
325,Shanghai,Store,Female,25-29,Weekday,Jean,1,59,1,1,69,59
52,Wuhan,Online,Female,20-24,Weekday,Sock,1,54,1,2,9,27
98,Chengdu,Store,Female,50-54,Weekday,Jean,1,79,1,1,69,79
611,Shenzhen,Store,Female,30-34,Weekend,Accessories,4,336,4,4,29,84
611,Shenzhen,Store,Male,20-24,Weekend,New Arrivals,1,59,1,1,59,59
146,Hangzhou,Store,Female,20-24,Weekday,sports,4,156,4,4,49,39
255,Hangzhou,Store,Female,>=60,Weekend,Shorts,1,80,1,2,19,40
28,Wuhan,Online,Female,35-39,Weekday,Jean,1,199,1,1,69,199
738,Shenzhen,Store,Male,35-39,Weekday,Sock,1,19,1,1,9,19
182,Guangzhou,Online,Female,30-34,Weekend,T-shirt,1,99,1,1,49,99
229,Shenzhen,Store,Female,30-34,Weekend,sports,1,39,1,1,49,39
669,Chongqing,Store,Female,30-34,Weekday,Sock,1,118,2,6,9,20
248,Hangzhou,Store,Male,20-24,Weekend,Sock,1,59,1,1,9,59
430,Chengdu,Store,Female,30-34,Weekday,T-shirt,3,235,3,3,49,78
519,Hangzhou,Store,Female,50-54,Weekday,Accessories,3,355,3,5,29,71
449,Wuhan,Store,Male,55-59,Weekend,T-shirt,1,99,1,1,49,99
335,Shanghai,Store,Male,20-24,Weekday,T-shirt,1,55.48,1,1,49,55
442,Xian,Store,Female,30-34,Weekday,Jean,1,37,1,1,69,37
375,Guangzhou,Online,Male,30-34,Weekend,Shorts,1,40,1,1,19,40
323,Wuhan,Store,Male,25-29,Weekend,T-shirt,1,58,1,1,49,58
280,Shenzhen,Store,Female,30-34,Weekday,T-shirt,2,198,2,2,49,99
231,Guangzhou,Store,Female,>=60,Weekend,Jean,1,193,1,1,69,193
315,Wuhan,Store,Female,40-44,Weekday,T-shirt,1,59,1,1,49,59
168,Wuhan,Store,Male,20-24,Weekend,New Arrivals,2,114,2,2,59,57
142,Shanghai,Store,Female,30-34,Weekday,T-shirt,1,39,1,1,49,39
520,Hangzhou,Store,Male,30-34,Weekend,T-shirt,1,99,1,1,49,99
437,Chongqing,Store,Female,45-49,Weekend,Dresses,1,199,1,1,59,199
146,Hangzhou,Store,Male,>=60,Weekend,Sock,1,39,1,1,9,39
519,Hangzhou,Store,Male,35-39,Weekend,Shorts,1,33,1,1,19,33
649,Hangzhou,Store,Male,25-29,Weekend,T-shirt,1,99,1,1,49,99
28,Wuhan,Online,Male,40-44,Weekday,Shorts,1,39,1,1,19,39
255,Hangzhou,Store,Female,20-24,Weekday,Sock,1,20,1,1,9,20
256,Wuhan,Store,Female,50-54,Weekend,New Arrivals,7,1151,7,7,59,164
479,Shenzhen,Store,Male,20-24,Weekend,Shorts,1,40,1,1,19,40
520,Hangzhou,Store,Male,30-34,Weekday,T-shirt,1,99,1,1,49,99
420,Guangzhou,Online,Female,45-49,Weekend,Accessories,1,79,1,1,29,79
758,Hangzhou,Store,Female,45-49,Weekend,Sweater,1,199,1,1,99,199
420,Guangzhou,Online,Male,40-44,Weekday,T-shirt,1,99,1,1,49,99
831,Hangzhou,Store,Female,35-39,Weekend,T-shirt,1,99,1,1,49,99
68,Chongqing,Online,Male,35-39,Weekend,Accessories,1,149,1,1,29,149
135,Shanghai,Store,Unkown,Unkown,Weekday,T-shirt,2,197,2,3,49,66
135,Shanghai,Store,Female,30-34,Weekday,New Arrivals,2,298,2,2,59,149
399,Guangzhou,Store,Female,35-39,Weekday,Jean,2,98,2,2,69,49
19,Nanjing,Store,Female,30-34,Weekday,Jean,4,375,4,5,69,75
245,Hangzhou,Store,Male,20-24,Weekday,Shorts,2,79,2,2,19,40
70,Shenzhen,Store,Female,35-39,Weekday,sports,5,945,5,5,49,189
182,Guangzhou,Online,Female,25-29,Weekend,Sock,3,107,3,4,9,27
520,Hangzhou,Store,Male,30-34,Weekday,Shorts,1,40,1,1,19,40
46,Wuhan,Store,Female,45-49,Weekday,T-shirt,1,59,1,1,49,59
648,Xian,Store,Female,25-29,Weekday,T-shirt,1,99,1,1,49,99
437,Chongqing,Store,Female,45-49,Weekend,T-shirt,1,158,1,2,49,79
325,Shanghai,Store,Female,20-24,Weekday,T-shirt,1,99,1,1,49,99
369,Guangzhou,Store,Female,20-24,Weekday,T-shirt,1,99,1,1,49,99
575,Hangzhou,Store,Female,25-29,Weekend,T-shirt,4,645,4,5,49,129
420,Guangzhou,Online,Male,40-44,Weekday,New Arrivals,1,54,1,1,59,54
437,Chongqing,Store,Male,30-34,Weekend,Jean,1,59,1,1,69,59
315,Wuhan,Store,Male,20-24,Weekday,sports,1,79,1,1,49,79
616,Chengdu,Store,Female,25-29,Weekend,Accessories,11,787,11,11,29,72
248,Hangzhou,Store,Female,35-39,Weekday,Sock,1,27,1,1,9,27
399,Guangzhou,Store,Female,35-39,Weekday,New Arrivals,1,49,1,1,59,49
669,Chongqing,Store,Male,25-29,Weekend,T-shirt,1,198,1,2,49,99
437,Chongqing,Store,Male,25-29,Weekend,T-shirt,1,79,1,1,49,79
142,Shanghai,Store,Male,25-29,Weekday,T-shirt,1,59,1,1,49,59
802,Xian,Store,Male,>=60,Weekday,T-shirt,1,59,1,1,49,59
496,Shanghai,Store,Female,55-59,Weekday,T-shirt,1,59,1,1,49,59
430,Chengdu,Store,Female,30-34,Weekday,Jean,5,245,5,6,69,41
420,Guangzhou,Online,Female,20-24,Weekend,T-shirt,1,79,1,1,49,79
442,Xian,Store,Female,25-29,Weekday,T-shirt,1,79,1,1,49,79
146,Hangzhou,Store,Female,30-34,Weekday,T-shirt,2,118,2,2,49,59
91,Wuhan,Online,Female,25-29,Weekday,T-shirt,2,98,2,2,49,49
616,Chengdu,Store,Male,20-24,Weekday,T-shirt,1,79,1,1,49,79
479,Shenzhen,Store,Female,35-39,Weekend,T-shirt,2,198,2,2,49,99
68,Chongqing,Online,Female,20-24,Weekend,T-shirt,2,396,3,4,49,99
479,Shenzhen,Store,Male,25-29,Weekend,T-shirt,2,98,2,2,49,49
796,Shenzhen,Store,Female,35-39,Weekday,Sock,1,79,1,1,9,79
